"id","title","institution","grant_type","coinvestigators","subpanel","budget","duration"
"2011/01/B/NZ9/00134","Identyfikacja genów kluczowych dla kumulacji cukrów redukujących w bulwach ziemniaka diploidalnego","Instytut Hodowli i Aklimatyzacji Roślin - Państwowy Instytut Badawczy","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 10","NZ9   - Stosowane nauki o życiu: rolnictwo, leśnictwo, ogrodnictwo, rybactwo, żywienie i żywność, biotechnologia środowiskowa, m.in.:","Przyznana kwota: 433 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ5/05346","Wpływ autoimmunologicznych chorób tarczycy na przebieg miastenii.","Warszawski Uniwersytet Medyczny, I Wydział Lekarski","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","NZ5   - Choroby niezakaźne ludzi i zwierząt: przyczyny, mechanizmy, rozpoznawanie i leczenie chorób, zatruć i urazów, m.in.:","Przyznana kwota: 186 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST4/01130","Mechanizmy fotodestrukcji i fotostabilizacji: od pojedynczych cząsteczek do materiału biologicznego","Instytut Chemii Fizycznej PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 12","ST4   - Chemia analityczna i fizyczna: chemia analityczna, metody teoretyczne w chemii, chemia fizyczna/fizyka chemiczna, m.in.:","Przyznana kwota: 1 703 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ5/05367","Znaczenie polimorfizmów genów kodujących TNF alfa, TNFR1, TNFR2, TRAF1, TRAF6 i TACE oraz parametrów klinicznych i biomarkerów w efektywności terapii inhibitorami TNF alfa u chorych na reumatoidalne zapalenie stawów","Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu, Wydział Lekarski","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","NZ5   - Choroby niezakaźne ludzi i zwierząt: przyczyny, mechanizmy, rozpoznawanie i leczenie chorób, zatruć i urazów, m.in.:","Przyznana kwota: 279 600 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST5/06664","Nowe optycznie czynne tio i selenokwasy fosfinowe jako chiralne odczynniki solwatujące w spektroskopii NMR , ligandy w kompleksowych połączeniach z wybranymi związkami metaloorganicznymi oraz organokatalizatory","Centrum Badań Molekularnych i Makromolekularnych PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:","Przyznana kwota: 281 800 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ5/05373","Ocena ilościowa cząsteczki śródnabłonkowego czynnika wzrostu (VEGF) w surowicy krwi, płynie pęcherzykowym i mRNA VEGF w komórkach ziarnistych jajnika, jako czynników ryzyka wystąpienia zespołu hiperstymulacji jajników (OHSS) w protokołach kontrolowanej hiperstymulacji jajników (COH) z użyciem antagonistów lub agonistów gonadoliberyny (GnRH) oraz w cyklu naturalnym.","Instytut Medycyny Doświadczalnej i Klinicznej im. Mirosława Mossakowskiego PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","NZ5   - Choroby niezakaźne ludzi i zwierząt: przyczyny, mechanizmy, rozpoznawanie i leczenie chorób, zatruć i urazów, m.in.:","Przyznana kwota: 597 155 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ5/05380","Regulacja szlaku sygnałowego glikoproteiny 130 w hodowlach komórek mięśni szkieletowych pobranych od osób o różnym stopniu wrażliwości tkanek na insulinę","Instytut Rozrodu Zwierząt i Badań Żywności PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","NZ5   - Choroby niezakaźne ludzi i zwierząt: przyczyny, mechanizmy, rozpoznawanie i leczenie chorób, zatruć i urazów, m.in.:","Przyznana kwota: 1 277 080 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST6/02769","Rozwój regułowych języków zapytań stosowanych w systemach inteligentnych","Uniwersytet Warszawski, Wydział Matematyki, Informatyki i Mechaniki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST6   - Informatyka i technologie informacyjne: technologie i systemy informacyjne, informatyka, obliczenia naukowe, systemy inteligentne, m.in.:","Przyznana kwota: 419 900 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/00264","Badania znaczenia lektyny wiążącej mannan w młodzieńczym idiopatycznym zapaleniu stawów związanym z zakażeniami Yersinia","Uniwersytet Śląski w Katowicach, Wydział Biologii i Ochrony Środowiska","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 10","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 414 815 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST8/07167","Adsorpcja barwników azowych ze ścieków na tanich sorbentach naturalnych","Politechnika Łódzka, Wydział Inżynierii Procesowej i Ochrony Środowiska","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:","Przyznana kwota: 334 100 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/00268","Deiminaza peptydylo-argininowa, nowy czynnik wirulencji Porphyromonas gingivalis","Uniwersytet Jagielloński, Wydział Biochemii, Biofizyki i Biotechnologii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 3","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 600 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST4/00718","Zastosowanie laserów diodowych i techniki izolacji matrycowej do odkrywania niskotemperaturowych krajobrazów konformacyjnych","Instytut Fizyki PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST4   - Chemia analityczna i fizyczna: chemia analityczna, metody teoretyczne w chemii, chemia fizyczna/fizyka chemiczna, m.in.:","Przyznana kwota: 193 310 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/00278","Rola metaloproteinazy powierzchniowej ADAM17 w regulacji odpowiedzi humoralnej.","Uniwersytet Jagielloński, Wydział Biochemii, Biofizyki i Biotechnologii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 521 108 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST4/00636","Analiza podatnościowa narzędziem do opracowania polaryzowalnych pól siłowych","Uniwersytet Jagielloński, Wydział Chemii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST4   - Chemia analityczna i fizyczna: chemia analityczna, metody teoretyczne w chemii, chemia fizyczna/fizyka chemiczna, m.in.:","Przyznana kwota: 263 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/00300","Wpływ naturalnej flory jelitowej na regulację reakcji nadwrażliwości kontaktowej (CS) u myszy.","Uniwersytet Jagielloński - Collegium Medicum, Collegium Medicum, Wydział Nauk o Zdrowiu","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 400 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST5/06292","Ciecze jonowe zawierające grupy oligooksyetylenowe jako składniki elektrolitów w bateriach litowo-jonowych","Politechnika Warszawska, Wydział Chemiczny","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 12","ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:","Przyznana kwota: 438 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/00320","Badanie związku polimorfizmu genu IL28-B z zaburzeniami homeostazy żelaza w przewlekłym zapaleniu wątroby typu C, w odniesieniu do przebiegu choroby i skuteczności leczenia przeciwwirusowego.","Gdański Uniwersytet Medyczny, Wydział Nauk o Zdrowiu z Oddziałem Pielęgniarstwa i Instytutem Medycyny Morskiej i Tropikalnej","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 229 320 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST6/06500","MEtody i NArzędzia Inżynierii Dokumentu przyszłości (MENAID)","Politechnika Gdańska, Wydział Elektroniki, Telekomunikacji i Informatyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","ST6   - Informatyka i technologie informacyjne: technologie i systemy informacyjne, informatyka, obliczenia naukowe, systemy inteligentne, m.in.:","Przyznana kwota: 396 850 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/00322","Analiza właściwości tolerogennych limfocytów T regulatorowych w przeszczepach narządowych w świetle ich wykorzystania jako terapii zmniejszającej ryzyko odrzutu aloprzeszczepów","Gdański Uniwersytet Medyczny, Wydział Lekarski z Oddziałem Stomatologicznym","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 3","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 306 102 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/01781","Poszukiwanie, oparte na strukturze trójwymiarowej białka, selektywnego inhibitora syntazy tymidylanowej nicieni, potencjalnego leku chemioterapii chorób wywołanych przez nicienie pasożytnicze","Instytut Biologii Doświadczalnej im. M. Nenckiego PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 396 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST8/07068","Krystaliczno-amorficzne kompozyty aluminiowe wytwarzane metodą mechanicznej syntezy i konsolidacji proszków","Politechnika Warszawska, Wydział Inżynierii Materiałowej","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 9","ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:","Przyznana kwota: 540 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/01845","Badania proteomiczne i genetyczne w celu określenia roli szlaku sygnałowego EnvZ/OmpR Yersinia enterocolitica w regulacji właściwości wirulentnych oraz adaptacji do warunków stresowych","Uniwersytet Warszawski, Wydział Biologii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 399 900 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/01872","Charakterystyka zmian morfologii i funkcji limfocytów T CD4+ pod wpływem swoistej immunoterapii w alergii na roztocze kurzu domowego","Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu, Wydział Lekarski","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 10","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 459 600 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST3/04504","Badania własności topologicznych silnie skorelowanych układów elektronowych pod kątem zastosowań w przetwarzaniu informacji kwantowej","Politechnika Wrocławska, Wydział Podstawowych Problemów Techniki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","ST3   - Fizyka fazy skondensowanej: struktura, własności elektronowe, płyny, nano-nauka, m.in.:","Przyznana kwota: 1 235 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST5/06427","Kompozytowe ceramiczne przewodniki protonowe nowej generacji - mechanizm poprawy odporności chemicznej i wzrostu przewodnictwa elektrycznego","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie, Wydział Inżynierii Materiałowej i Ceramiki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:","Przyznana kwota: 422 500 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/02661","EKSPRESJA METALOPROTEINAZ I ICH INHIBITORÓW W SUROWICY I LEUKOCYTACH DZIECI Z NADCIŚNIENIEM TĘTNICZYM PIERWOTNYM (NTP) I NIEALKOHOLOWĄ CHOROBĄ STŁUSZCZENIOWĄ WĄTROBY (NAFLD)","Instytut ""Pomnik - Centrum Zdrowia Dziecka""","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 14","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 511 760 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ6/04258","Metylacja i ekspresja genów indukowanych interferonem i rybawiryną (TP53, BCL-2, PRKR, MxA i OAS) a genotyp, poziom wiremii i odpowiedź na leczenie u pacjentów z wirusowym zapaleniem wątroby typu C.","Instytut Genetyki Człowieka PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","NZ6   - Immunologia i choroby zakaźne ludzi i zwierząt: odporność, choroby immunologiczne, immunoterapia, choroby zakaźne i inwazyjne, m.in.:","Przyznana kwota: 448 500 PLN","Czas trwania projektu: 36 miesięcy"
"2011/03/B/HS4/02275","Dwie dekady nieuregulowanej tymczasowości? Analiza przemian mobilności z Ukrainy do Polski w ujęciu wielowymiarowym.","Uniwersytet Warszawski, Ośrodek Badań nad Migracjami","Konkurs: OPUS 2  - ogłoszony 2011-09-15","Liczba wykonawców projektu: 6","HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:","Przyznana kwota: 104 560 PLN","Czas trwania projektu: 22 miesięcy"
"2011/01/B/NZ7/00038","Interakcje WWA z kwasami tłuszczowymi w warunkach in vitro oraz in vivo","Uniwersytet Jagielloński, Collegium Medicum, Wydział Farmaceutyczny","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 6","NZ7   - Zdrowie publiczne: epidemiologia, choroby cywilizacyjne i społeczne zagrożenia środowiskowe dla zdrowia ludzi i zwierząt, medyczna i weterynaryjna ochrona zdrowia publicznego, etyka, medycyna pracy, farmakoekonomika, m.in.:","Przyznana kwota: 526 500 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ7/03574","Fermy jeleniowatych a choroby przenoszone przez kleszcze.","Instytut Parazytologii im. Witolda Stefańskiego PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","NZ7   - Zdrowie publiczne: epidemiologia, choroby cywilizacyjne i społeczne zagrożenia środowiskowe dla zdrowia ludzi i zwierząt, medyczna i weterynaryjna ochrona zdrowia publicznego, etyka, medycyna pracy, farmakoekonomika, m.in.:","Przyznana kwota: 228 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ7/00136","Wpływ eterów glikolu etylenowego na parametry stresu oksydacyjnego i wybrane enzymy metabolizujące glukozę w mózgu","Uniwersytet Jagielloński - Collegium Medicum, Collegium Medicum, Wydział Farmaceutyczny z Oddziałem Analityki Medycznej","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","NZ7   - Zdrowie publiczne: epidemiologia, choroby cywilizacyjne i społeczne zagrożenia środowiskowe dla zdrowia ludzi i zwierząt, medyczna i weterynaryjna ochrona zdrowia publicznego, etyka, medycyna pracy, farmakoekonomika, m.in.:","Przyznana kwota: 396 200 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ7/00361","Udział enterohormonów w patogenezie i rozwoju choroby zaparciowej u dzieci.","Instytut ""Centrum Zdrowia Matki Polki""","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","NZ7   - Zdrowie publiczne: epidemiologia, choroby cywilizacyjne i społeczne zagrożenia środowiskowe dla zdrowia ludzi i zwierząt, medyczna i weterynaryjna ochrona zdrowia publicznego, etyka, medycyna pracy, farmakoekonomika, m.in.:","Przyznana kwota: 240 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST9/04845","Badanie struktury i dynamiki dżetów w aktywnych jądrach galaktyk poprzez modelowanie własności promienistych blazarów.","Centrum Astronomiczne im. Mikołaja Kopernika PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST9   - Astronomia i badania kosmiczne: astrofizyka, astrochemia, astrobiologia, Układ Słoneczny, układy planetarne, astronomia gwiazdowa, galaktyczna i pozagalaktyczna, badania kosmiczne, instrumenty, m.in.:","Przyznana kwota: 386 750 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ7/00616","Neuroendokrynne podłoże czynnościowego podwzgórzowego braku miesiączki i jadłowstrętu psychicznego: rola diagnostyczna, prognostyczna oraz odpowiedź na neuromodulację.","Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu, Wydział Lekarski I","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 3","NZ7   - Zdrowie publiczne: epidemiologia, choroby cywilizacyjne i społeczne zagrożenia środowiskowe dla zdrowia ludzi i zwierząt, medyczna i weterynaryjna ochrona zdrowia publicznego, etyka, medycyna pracy, farmakoekonomika, m.in.:","Przyznana kwota: 227 500 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/NZ7/00644","Zmiany patologiczne w obrębie jamy ustnej i narządu żucia i ich związek z nieprawidłowym napięciem mięśniowym u pacjentów z mózgowym porażeniem dziecięcym oraz niedowładem spastycznym innego pochodzenia","INSTYTUT - ""POMNIK - CENTRUM ZDROWIA DZIECKA""","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","NZ7   - Zdrowie publiczne: epidemiologia, choroby cywilizacyjne i społeczne zagrożenia środowiskowe dla zdrowia ludzi i zwierząt, medyczna i weterynaryjna ochrona zdrowia publicznego, etyka, medycyna pracy, farmakoekonomika, m.in.:","Przyznana kwota: 190 000 PLN","Czas trwania projektu: 36 miesięcy"
